Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807913181,1292,1203,769,769,751,18,0,434,89
2807913182,1208,1045,613,613,587,26,0,432,163
2807913183,1294,1093,710,710,689,21,0,383,201
2807913184,1798,1488,1063,1063,1038,25,0,425,310
2807913185,1626,1054,718,718,695,23,0,336,572
2807913186,2251,1674,1176,1176,1148,28,0,498,577
2807913187,1745,1327,980,980,961,19,0,347,418
2807913189,1219,793,521,521,502,19,0,272,426
2807913190,3211,2024,1437,1437,1398,39,0,587,1187
2807913191,2153,1680,1097,1097,1073,24,0,583,473
2807913192,1409,909,606,606,589,17,0,303,500
2807913193,1378,918,622,622,612,10,0,296,460
2807913194,1669,1011,670,670,662,8,0,341,658
2807913195,1113,807,606,606,594,12,0,201,306
2807913196,1228,750,514,514,505,9,0,236,478
2807913197,1631,981,664,664,637,27,0,317,650
2807913198,1342,1186,871,871,849,22,0,315,156
2807913199,1743,1559,1063,1063,1042,21,0,496,184
2807913200,1524,1403,1051,1051,1029,22,0,352,121
2807913201,1135,996,618,618,607,11,0,378,139
2807913202,1603,1381,825,825,792,33,0,556,222
2807913203,1567,1415,1058,1058,1041,17,0,357,152
2807913204,1582,1438,1106,1106,1083,23,0,332,144
2807913205,1301,1239,942,942,925,17,0,297,62
2807913206,2389,1872,1251,1251,1217,34,0,621,517
2807913207,2313,2122,1688,1688,1662,26,0,434,191
2807913208,1916,1750,1280,1280,1260,20,0,470,166
2807913209,1627,1498,1124,1124,1108,16,0,374,129
2807913210,2646,2370,1840,1840,1806,34,0,530,276
2807913211,1029,891,687,687,677,10,0,204,138
2807913212,1011,870,517,517,485,32,0,353,141
2807913213,1311,1209,919,919,902,17,0,290,102
2807913214,1394,1192,919,919,899,20,0,273,202
2807913215,1197,823,502,502,492,10,0,321,374
2807913216,1359,1120,911,911,898,13,0,209,239
2807914001,688,562,383,383,380,3,0,179,126
2807914002,1451,1194,872,872,847,25,0,322,257
2807914003,720,598,425,425,415,10,0,173,122
2807914004,1372,1217,781,781,768,13,0,436,155
2807914005,782,696,472,472,448,24,0,224,86
2807914006,659,615,367,367,360,7,0,248,44
2807914010,1374,1298,908,908,886,22,0,390,76
2807914011,682,566,351,351,332,19,0,215,116
2807914012,928,831,485,485,460,25,0,346,97
2807914013,1156,1050,704,704,683,21,0,346,106
2807914014,721,668,401,401,383,18,0,267,53
2807914015,952,870,513,513,493,20,0,357,82
2807914016,809,708,477,477,467,10,0,231,101
2807914017,842,739,483,483,471,12,0,256,103
2807914018,1212,1094,705,705,684,21,0,389,118
2807914019,658,593,386,386,379,7,0,207,65
2807914020,1017,931,561,561,544,17,0,370,86
2807914021,986,895,542,542,525,17,0,353,91
2807914022,907,797,466,466,454,12,0,331,110
2807914023,643,593,377,377,362,15,0,216,50
2807914024,936,862,496,496,479,17,0,366,74
2807914025,1194,993,575,575,561,14,0,418,201
2807914026,986,700,414,414,396,18,0,286,286
2807914027,1270,967,554,554,530,24,0,413,303
2807914028,998,759,408,408,393,15,0,351,239
2807914029,991,807,477,477,462,15,0,330,184
2807914030,1863,1702,1066,1066,1037,29,0,636,161
2807914031,949,839,478,478,461,17,0,361,110
2807914032,1079,997,598,598,576,22,0,399,82
2807914033,789,642,398,398,386,12,0,244,147
2807914034,959,860,554,554,533,21,0,306,99
2807914035,836,620,353,353,334,19,0,267,216
2807914036,1140,852,562,562,541,21,0,290,288
2807914037,1034,801,480,480,471,9,0,321,233
2807914038,879,624,334,334,320,14,0,290,255
2807914039,1229,950,587,587,564,23,0,363,279
2807914040,1985,1830,1216,1216,1187,29,0,614,155
2807914041,996,950,589,589,578,11,0,361,46
2807914042,1255,1161,738,738,722,16,0,423,94
2807914043,843,756,481,481,462,19,0,275,87
2807914044,1015,868,554,554,536,18,0,314,147
2807914045,1012,798,499,499,478,21,0,299,214
2807914046,1174,902,575,575,549,26,0,327,272
2807914047,1148,815,486,486,466,20,0,329,333
2807914048,1168,854,486,486,477,9,0,368,314
2807914049,1204,897,525,525,503,22,0,372,307
2807914050,1093,862,601,601,590,11,0,261,231
2807914051,1078,800,541,541,524,17,0,259,278
2807914052,991,779,525,525,510,15,0,254,212
2807914053,840,610,416,416,407,9,0,194,230
2807914054,1179,907,633,633,614,19,0,274,272
2807914055,972,828,564,564,552,12,0,264,144
2807914056,772,650,426,426,416,10,0,224,122
2807914057,1048,827,540,540,521,19,0,287,221
2807914058,971,772,538,538,521,17,0,234,199
2807914059,1489,1163,779,779,768,11,0,384,326
2807914060,744,698,373,373,351,22,0,325,46
2807914061,1452,1320,867,867,847,20,0,453,132
2807914062,1104,937,593,593,578,15,0,344,167
2807914063,992,892,530,530,516,14,0,362,100
2807914064,1191,978,607,607,595,12,0,371,213
2807914065,953,812,520,520,507,13,0,292,141
2807914066,784,573,341,341,325,16,0,232,211
2807914067,1180,827,497,497,468,29,0,330,353
2807914068,728,513,290,290,277,13,0,223,215
2807914069,703,564,322,322,308,14,0,242,139
2807914070,910,746,419,419,402,17,0,327,164
2807914071,1038,865,493,493,483,10,0,372,173
2807914072,941,829,504,504,490,14,0,325,112
2807914073,1147,956,593,593,578,15,0,363,191
2807914074,723,601,384,384,374,10,0,217,122
2807914075,952,748,442,442,425,17,0,306,204
2807914076,894,787,497,497,484,13,0,290,107
2807914077,855,720,456,456,444,12,0,264,135
2807914078,621,530,324,324,308,16,0,206,91
2807914079,1278,1126,779,779,760,19,0,347,152
2807914080,1354,1258,889,889,883,6,0,369,96
2807914081,2699,2581,2023,2023,1983,40,0,558,118
2807914082,1437,1285,947,947,926,21,0,338,152
2807914083,1778,1621,1238,1238,1206,32,0,383,157
2807914084,1190,1061,697,697,685,12,0,364,129
2807914085,2418,2261,1654,1654,1627,27,0,607,157
2807914086,2297,2144,1778,1778,1746,32,0,366,153
2807914087,1461,1364,1046,1046,1022,24,0,318,97
2807914088,1201,1112,746,746,733,13,0,366,89
2807914089,1574,1398,1082,1082,1056,26,0,316,176
2807914090,3042,2750,2279,2279,2240,39,0,471,292
2807914091,1988,1899,1450,1450,1425,25,0,449,89
2807914092,1432,1269,1029,1029,1013,16,0,240,163
2807915001,1046,879,608,608,595,13,0,271,167
2807915002,998,761,445,445,435,10,0,316,237
2807915003,1057,858,497,497,480,17,0,361,199
2807915004,633,555,356,356,342,14,0,199,78
2807915005,898,727,472,472,456,16,0,255,171
2807915006,1409,1029,703,703,692,11,0,326,380
2807915007,681,547,366,366,355,11,0,181,134
2807915008,762,655,402,402,383,19,0,253,107
2807915009,1448,912,573,573,555,18,0,339,536
2807915010,888,683,416,416,400,16,0,267,205
2807915011,1483,990,662,662,647,15,0,328,493
2807915012,920,740,501,501,490,11,0,239,180
2807915013,1095,754,528,528,517,11,0,226,341
2807915014,1328,926,592,592,574,18,0,334,402
2807915015,841,561,314,314,301,13,0,247,280
2807915016,1330,923,522,522,507,15,0,401,407
2807915017,951,652,360,360,347,13,0,292,299
2807915018,908,653,379,379,369,10,0,274,255
2807915019,836,621,369,369,357,12,0,252,215
2807915020,1193,794,488,488,473,15,0,306,399
2807915021,817,577,357,357,338,19,0,220,240
2807915022,1252,865,475,475,462,13,0,390,387
2807915023,1632,1274,798,798,781,17,0,476,358
2807915024,1097,858,515,515,494,21,0,343,239
2807915025,1351,1059,659,659,637,22,0,400,292
2807915026,1033,660,367,367,353,14,0,293,373
2807915027,965,701,447,447,432,15,0,254,264
2807915028,980,774,477,477,459,18,0,297,206
2807915029,1280,1008,614,614,596,18,0,394,272
2807915030,1296,1095,592,592,576,16,0,503,201
2807915031,1108,929,539,539,515,24,0,390,179
2807915032,1256,1071,678,678,656,22,0,393,185
2807915033,1565,1076,635,635,620,15,0,441,489
2807915034,895,649,415,415,393,22,0,234,246
2807915035,1169,961,580,580,556,24,0,381,208
2807915036,952,690,460,460,448,12,0,230,262
2807915037,1294,894,533,533,516,17,0,361,400
2807915038,1901,1394,892,892,860,32,0,502,507
2807915039,1750,1172,619,619,602,17,0,553,578
2807915040,1636,1073,618,618,595,23,0,455,563
2807915041,1729,1205,746,746,730,16,0,459,524
2807915042,1826,1493,1002,1002,980,22,0,491,333
2807915043,1370,978,634,634,625,9,0,344,392
2807915044,1430,1107,655,655,633,22,0,452,323
2807915045,1339,967,562,562,544,18,0,405,372
2807915046,1535,1037,618,618,602,16,0,419,498
2807915047,1029,712,428,428,411,17,0,284,317
2807915048,1349,881,535,535,519,16,0,346,468
2807915049,1432,906,534,534,519,15,0,372,526
2807915050,1464,987,583,583,553,30,0,404,477
2807915051,1916,1347,887,887,865,22,0,460,569
2807915052,840,543,355,355,351,4,0,188,297
2807915053,1614,1076,647,647,629,18,0,429,538
2807915054,974,616,362,362,347,15,0,254,358
2807915055,706,521,308,308,298,10,0,213,185
2807915056,1593,1114,661,661,643,18,0,453,479
2807915057,1531,1025,603,603,580,23,0,422,506
2807915058,1330,783,472,472,453,19,0,311,547
2807915059,1014,660,447,447,431,16,0,213,354
2807915060,1333,824,490,490,485,5,0,334,509
2807915061,1584,1116,647,647,630,17,0,469,468
2807915062,2341,1698,1042,1042,1017,25,0,656,643
2807915065,1488,1293,830,830,819,11,0,463,195
2807915066,733,679,426,426,412,14,0,253,54
2807915067,1085,960,578,578,553,25,0,382,125
2807915068,1232,1167,805,805,791,14,0,362,65
2807915069,1891,1730,1353,1353,1324,29,0,377,161
2807915070,2096,1742,1163,1163,1135,28,0,579,354
2807915071,1443,1077,728,728,703,25,0,349,366
2807915073,1246,807,580,580,562,18,0,227,439
2807915074,1873,1272,688,688,659,29,0,584,601
2807915075,1613,1178,669,669,655,14,0,509,435
2807915076,991,774,439,439,426,13,0,335,217
2807915077,1183,900,512,512,499,13,0,388,283
2807915078,932,657,433,433,420,13,0,224,275
2807915079,758,579,395,395,381,14,0,184,179
2807915080,908,656,471,471,445,26,0,185,252
2807915081,1884,1039,627,627,615,12,0,412,845
2807915082,1324,1090,632,632,602,30,0,458,234
2807915083,1550,957,602,602,578,24,0,355,593
2807915084,1118,698,396,396,385,11,0,302,420
2807915085,1550,952,559,559,545,14,0,393,598
2807915086,1105,791,452,452,439,13,0,339,314
2807915087,1286,744,384,384,363,21,0,360,542
2807915088,1271,747,449,449,433,16,0,298,524
2807915089,1223,830,458,458,445,13,0,372,393
2807915090,2057,1697,1068,1068,1027,41,0,629,360
2807915092,1646,1331,805,805,776,29,0,526,315
2807915093,1357,1041,626,626,596,30,0,415,316
2807915094,1456,1108,739,739,719,20,0,369,348
2807915095,879,663,427,427,417,10,0,236,216
2807915096,1399,1051,667,667,642,25,0,384,348
2807915097,958,666,420,420,413,7,0,246,292
2807915098,1125,783,480,480,462,18,0,303,342
2807915099,1623,994,623,623,602,21,0,371,629
2807915100,880,609,352,352,344,8,0,257,271
2807915101,1149,774,514,514,497,17,0,260,375
2807915102,986,763,485,485,471,14,0,278,223
2807915103,1395,913,619,619,598,21,0,294,482
2807915104,692,562,348,348,333,15,0,214,130
2807915105,834,617,341,341,332,9,0,276,217
2807915106,1388,958,586,586,568,18,0,372,430
2807915107,713,533,351,351,340,11,0,182,180
2807915108,951,743,408,408,398,10,0,335,208
2807915109,1446,1061,682,682,664,18,0,379,385
2807915110,1070,690,408,408,399,9,0,282,380
2807915111,840,672,436,436,417,19,0,236,168
2807915112,1509,1052,682,682,659,23,0,370,457
2807915113,1389,1024,602,602,586,16,0,422,365
2807915114,898,649,395,395,385,10,0,254,249
2807915115,1860,1470,886,886,866,20,0,584,390
2807915116,1211,898,525,525,509,16,0,373,313
2807915117,1435,1001,565,565,543,22,0,436,434
2807915118,1003,734,383,383,374,9,0,351,269
2807915119,1234,861,465,465,454,11,0,396,373
2807915120,985,639,345,345,334,11,0,294,346
2807915121,729,591,341,341,327,14,0,250,138
2807915122,1170,956,644,644,619,25,0,312,214
2807915123,1175,1019,683,683,663,20,0,336,156
2807915124,955,776,490,490,480,10,0,286,179
2807915125,896,754,509,509,492,17,0,245,142
2807915126,1234,942,627,627,613,14,0,315,292
2807915127,1657,1357,833,833,817,16,0,524,300
2807915128,2236,1869,1249,1249,1223,26,0,620,367
2807915129,934,800,541,541,523,18,0,259,134
2807915130,963,812,463,463,444,19,0,349,151
2807915131,988,826,553,553,543,10,0,273,162
2807915132,1317,1209,876,876,862,14,0,333,108
2807915133,1687,1543,1126,1126,1101,25,0,417,144
2807915134,1205,1014,601,601,574,27,0,413,191
2807915135,2237,1986,1369,1369,1325,44,0,617,251
2807915136,1052,833,483,483,462,21,0,350,219
2807915138,1357,1055,602,602,578,24,0,453,302
2807915139,692,584,327,327,312,15,0,257,108
2807915140,772,628,312,312,301,11,0,316,144
2807915141,1190,1012,671,671,650,21,0,341,178
2807915142,1245,1140,730,730,713,17,0,410,105
2807915143,2066,1701,1078,1078,1054,24,0,623,365
2807915144,1866,1586,1069,1069,1054,15,0,517,280
2807915145,682,608,416,416,408,8,0,192,74
2807915146,1087,982,652,652,641,11,0,330,105
2807915147,789,706,481,481,469,12,0,225,83
2807915148,970,854,580,580,566,14,0,274,116
2807915149,1501,1294,837,837,818,19,0,457,207
2807915150,1876,1415,897,897,885,12,0,518,461
2807915151,1718,1377,883,883,867,16,0,494,341
2807915153,793,720,469,469,460,9,0,251,73
2807915154,1093,935,633,633,621,12,0,302,158
2807915155,1479,1231,813,813,791,22,0,418,248
2807915156,1394,1119,682,682,666,16,0,437,275
2807915157,1042,842,560,560,549,11,0,282,200
2807915158,1264,1029,673,673,660,13,0,356,235
2807915159,1729,1411,927,927,907,20,0,484,318
2807915160,1988,1693,995,995,981,14,0,698,295
2807915161,2231,1941,1384,1384,1362,22,0,557,290
2807915162,2034,1843,1102,1102,1088,14,0,741,191
2807915163,1320,1170,792,792,778,14,0,378,150
2807915164,1172,1054,722,722,715,7,0,332,118
2807915165,1108,974,655,655,649,6,0,319,134
2807915166,905,797,526,526,515,11,0,271,108
2807915167,1145,1028,704,704,691,13,0,324,117
2807915168,1705,1549,1041,1041,1027,14,0,508,156
2807915170,2280,2024,1362,1362,1340,22,0,662,256
2807915171,1315,1181,902,902,884,18,0,279,134
2807915172,1171,1083,718,718,701,17,0,365,88
2807915173,1980,1815,1250,1250,1227,23,0,565,165
2807915174,1506,1246,835,835,821,14,0,411,260
2807915175,1178,1050,708,708,686,22,0,342,128
2807915176,1877,1617,1075,1075,1053,22,0,542,260
2807915177,1283,1196,780,780,751,29,0,416,87
2807915178,1343,1188,870,870,862,8,0,318,155
2807915179,1503,1418,962,962,946,16,0,456,85
2807915180,2021,1787,1244,1244,1231,13,0,543,234
2807915181,1289,1140,850,850,831,19,0,290,149
2807915182,837,758,444,444,436,8,0,314,79
2807916001,1921,1612,1157,1157,1132,25,0,455,309
2807916002,3346,2688,1926,1926,1889,37,0,762,658
2807916003,2087,1716,1180,1180,1162,18,0,536,371
2807916004,2499,1549,1084,1084,1077,7,0,465,950
2807916005,2002,1650,1163,1163,1145,18,0,487,352
2807916006,1888,1547,981,981,967,14,0,566,341
2807916007,1983,1663,1123,1123,1097,26,0,540,320
2807916008,1048,972,708,708,693,15,0,264,76
2807916009,1076,844,582,582,560,22,0,262,232
2807916011,1369,1131,767,767,752,15,0,364,238
2807916012,745,665,434,434,427,7,0,231,80
2807916013,1140,1022,597,597,579,18,0,425,118
2807916014,930,814,435,435,419,16,0,379,116
2807916015,1382,1136,703,703,682,21,0,433,246
2807916016,1143,977,579,579,562,17,0,398,166
2807916017,1118,1006,579,579,569,10,0,427,112
2807916018,901,799,478,478,460,18,0,321,102
2807916019,930,853,515,515,500,15,0,338,77
2807916020,1354,1197,744,744,717,27,0,453,157
2807916021,1316,1177,737,737,721,16,0,440,139
2807916022,1495,1341,860,860,849,11,0,481,154
2807916024,2269,1873,1236,1236,1222,14,0,637,396
2807916025,2446,1933,1382,1382,1364,18,0,551,513
2807916026,863,681,409,409,399,10,0,272,182
2807916027,797,689,436,436,423,13,0,253,108
2807916028,1070,975,643,643,634,9,0,332,95
2807916029,1330,1151,733,733,700,33,0,418,179
2807916030,1929,1645,1012,1012,980,32,0,633,284
2807916031,1470,1358,901,901,883,18,0,457,112
2807916032,1725,1538,1113,1113,1097,16,0,425,187
2807916033,1638,1327,819,819,805,14,0,508,311
2807916034,1934,1521,1056,1056,1035,21,0,465,413
2807916035,1820,1513,1050,1050,1032,18,0,463,307
2807916036,2527,2165,1530,1530,1500,30,0,635,362
2807916037,1093,852,541,541,520,21,0,311,241
2807916038,1341,1047,671,671,652,19,0,376,294
2807916039,1128,870,508,508,491,17,0,362,258
2807916040,1118,898,512,512,496,16,0,386,220
2807916041,804,582,340,340,332,8,0,242,222
2807916042,848,654,377,377,367,10,0,277,194
2807916043,1067,765,476,476,459,17,0,289,302
2807916044,1128,952,610,610,597,13,0,342,176
2807916045,1700,1522,1089,1089,1076,13,0,433,178
2807916046,1948,1653,1078,1078,1059,19,0,575,295
2807916047,641,565,355,355,341,14,0,210,76
2807916048,2351,2040,1372,1372,1346,26,0,668,311
2807916049,1375,1269,830,830,813,17,0,439,106
2807916050,1685,1491,1005,1005,980,25,0,486,194
2807916051,1103,880,621,621,603,18,0,259,223
2807916052,1260,1004,651,651,632,19,0,353,256
2807916053,1006,802,531,531,519,12,0,271,204
2807916054,864,747,472,472,457,15,0,275,117
2807916055,831,718,443,443,432,11,0,275,113
2807916056,698,595,358,358,341,17,0,237,103
2807916057,1053,876,569,569,557,12,0,307,177
2807916058,1475,1148,782,782,760,22,0,366,327
2807916059,1940,1716,1049,1049,1027,22,0,667,224
2807916060,1667,1479,903,903,875,28,0,576,188
2807916061,1562,1341,882,882,868,14,0,459,221
2807916062,659,581,365,365,352,13,0,216,78
2807916063,1192,1014,641,641,630,11,0,373,178
2807916064,1317,1100,744,744,715,29,0,356,217
2807916065,1093,843,566,566,545,21,0,277,250
2807916066,1111,889,547,547,535,12,0,342,222
2807916067,1613,1244,833,833,816,17,0,411,369
2807916069,1219,1000,721,721,712,9,0,279,219
2807916070,1944,1672,1142,1142,1118,24,0,530,272
2807916071,1436,1387,1011,1011,991,20,0,376,49
2807916072,966,920,646,646,631,15,0,274,46
2807916073,1583,1234,779,779,757,22,0,455,349
2807916074,1125,894,533,533,515,18,0,361,231
2807916075,1200,1015,597,597,587,10,0,418,185
2807916076,1352,1072,592,592,572,20,0,480,280
2807916077,1438,1114,676,676,658,18,0,438,324
2807916078,924,646,379,379,378,1,0,267,278
2807916079,2122,1852,989,989,963,26,0,863,270
2807916080,907,782,530,530,522,8,0,252,125
2807916081,1098,961,630,630,614,16,0,331,137
2807916082,872,669,524,524,516,8,0,145,203
2807916083,2284,1965,1429,1429,1403,26,0,536,319
2807916085,1379,1191,867,867,849,18,0,324,188
2807916086,2209,1905,1343,1343,1312,31,0,562,304
2807916087,932,773,510,510,502,8,0,263,159
2807916088,1572,1326,931,931,912,19,0,395,246
2807916089,855,774,473,473,449,24,0,301,81
2807916090,1595,1415,1016,1016,997,19,0,399,180
2807916091,3636,2848,2200,2200,2154,46,0,648,788
2807916092,1299,1079,718,718,696,22,0,361,220
2807916093,1187,996,645,645,629,16,0,351,191
2807916096,1460,1340,972,972,957,15,0,368,120
2807916097,1686,1459,968,968,947,21,0,491,227
2807916098,1594,1444,995,995,983,12,0,449,150
2807916099,1947,1585,1112,1112,1088,24,0,473,362
2807916100,1156,1022,759,759,741,18,0,263,134
2807916101,1330,1269,927,927,919,8,0,342,61
2807916102,2639,1762,1209,1209,1194,15,0,553,877
2807916103,2064,1430,997,997,980,17,0,433,634
2807916104,2140,1954,1476,1476,1451,25,0,478,186
2807916105,1437,1257,871,871,854,17,0,386,180
2807916106,1396,1154,675,675,645,30,0,479,242
2807916107,1714,1469,1062,1062,1030,32,0,407,245
2807916108,2977,2417,1744,1744,1699,45,0,673,560
2807916109,2498,2223,1895,1895,1869,26,0,328,275
2807916110,1785,1553,1246,1246,1222,24,0,307,232
2807916111,2584,2283,1634,1634,1598,36,0,649,301
2807916112,1533,1320,1090,1090,1067,23,0,230,213
2807916113,1968,1263,898,898,889,9,0,365,705
2807916114,3428,2714,1829,1829,1781,48,0,885,714
2807916115,1494,1235,808,808,785,23,0,427,259
2807916116,961,788,586,586,574,12,0,202,173
2807916117,1833,1626,1189,1189,1140,49,0,437,207
