Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807913143,758,599,366,366,356,10,0,233,159
2807913144,1423,1059,760,760,728,32,0,299,364
2807913145,920,690,531,531,519,12,0,159,230
2807913146,1064,787,517,517,501,16,0,270,277
2807913147,1324,926,628,628,615,13,0,298,398
2807913148,1196,850,537,537,513,24,0,313,346
2807913150,1409,1178,856,856,836,20,0,322,231
2807913153,1482,1153,844,844,817,27,0,309,329
2807913154,1195,984,659,659,654,5,0,325,211
2807913155,2042,1550,1072,1072,1050,22,0,478,492
2807913156,843,701,416,416,406,10,0,285,142
2807913157,1234,863,558,558,540,18,0,305,371
2807913158,1989,1521,1093,1093,1061,32,0,428,468
2807913160,1734,1587,1114,1114,1073,41,0,473,147
2807913161,1087,997,575,575,551,24,0,422,90
2807913162,731,681,513,513,503,10,0,168,50
2807913163,910,785,493,493,463,30,0,292,125
2807913164,834,731,480,480,455,25,0,251,103
2807913166,1876,1226,789,789,765,24,0,437,650
2807913168,2331,1410,960,960,936,24,0,450,921
2807913169,1339,889,597,597,580,17,0,292,450
2807913170,1023,631,403,403,388,15,0,228,392
2807913171,1040,710,496,496,482,14,0,214,330
2807913172,1120,703,434,434,419,15,0,269,417
2807913173,1043,599,377,377,367,10,0,222,444
2807913174,1439,943,655,655,638,17,0,288,496
2807913175,1324,869,593,593,568,25,0,276,455
2807913176,1068,701,474,474,459,15,0,227,367
2807913177,1106,735,499,499,486,13,0,236,371
2807913178,1213,1105,731,731,711,20,0,374,108
2807913179,656,589,397,397,383,14,0,192,67
2807913180,1009,885,665,665,641,24,0,220,124
2807913181,1183,1091,717,717,703,14,0,374,92
2807913182,1154,994,588,588,566,22,0,406,160
2807913183,1259,1096,707,707,682,25,0,389,163
2807913184,1648,1373,992,992,962,30,0,381,275
2807913185,1551,1042,740,740,718,22,0,302,509
2807913186,2046,1543,1122,1122,1093,29,0,421,503
2807913187,1742,1263,948,948,930,18,0,315,479
2807913189,1122,723,505,505,488,17,0,218,399
2807913190,2994,1903,1374,1374,1331,43,0,529,1091
2807913191,1975,1558,1044,1044,1020,24,0,514,417
2807913192,1347,858,591,591,574,17,0,267,489
2807913193,1342,878,619,619,608,11,0,259,464
2807913194,1504,881,604,604,588,16,0,277,623
2807913195,1008,715,522,522,510,12,0,193,293
2807913196,1243,725,502,502,494,8,0,223,518
2807913197,1542,922,600,600,578,22,0,322,620
2807913198,1293,1123,850,850,830,20,0,273,170
2807913199,1664,1468,1004,1004,983,21,0,464,196
2807913200,1460,1327,1006,1006,982,24,0,321,133
2807913201,1057,927,630,630,617,13,0,297,130
2807913202,1658,1421,809,809,766,43,0,612,237
2807913203,1531,1400,1045,1045,1025,20,0,355,131
2807913204,1490,1375,1058,1058,1038,20,0,317,115
2807913205,1231,1172,905,905,883,22,0,267,59
2807913206,2457,1925,1382,1382,1349,33,0,543,532
2807913207,2218,2027,1624,1624,1604,20,0,403,191
2807913208,1794,1647,1209,1209,1194,15,0,438,147
2807913209,1547,1413,1060,1060,1043,17,0,353,134
2807913210,2495,2172,1688,1688,1650,38,0,484,323
2807913211,1099,943,736,736,724,12,0,207,156
2807913212,938,793,459,459,432,27,0,334,145
2807913213,1274,1145,868,868,854,14,0,277,129
2807913214,1296,1062,826,826,792,34,0,236,234
2807913215,1075,730,469,469,452,17,0,261,345
2807913216,1849,1551,1282,1282,1257,25,0,269,298
2807914001,615,523,371,371,364,7,0,152,92
2807914002,1320,1089,798,798,774,24,0,291,231
2807914003,644,529,394,394,384,10,0,135,115
2807914004,1261,1108,712,712,697,15,0,396,153
2807914005,702,615,408,408,388,20,0,207,87
2807914006,638,573,352,352,345,7,0,221,65
2807914010,1287,1207,841,841,819,22,0,366,80
2807914012,1430,1253,744,744,703,41,0,509,177
2807914013,995,904,590,590,576,14,0,314,91
2807914014,665,611,374,374,358,16,0,237,54
2807914015,867,782,480,480,462,18,0,302,85
2807914016,738,647,427,427,414,13,0,220,91
2807914017,789,717,468,468,457,11,0,249,72
2807914018,1121,1023,665,665,641,24,0,358,98
2807914019,606,565,378,378,372,6,0,187,41
2807914020,903,826,507,507,485,22,0,319,77
2807914021,915,809,494,494,476,18,0,315,106
2807914022,878,787,479,479,466,13,0,308,91
2807914023,575,541,345,345,333,12,0,196,34
2807914024,870,801,470,470,456,14,0,331,69
2807914025,1123,940,559,559,541,18,0,381,183
2807914026,885,665,404,404,379,25,0,261,220
2807914027,1128,872,524,524,500,24,0,348,256
2807914028,966,735,435,435,418,17,0,300,231
2807914029,922,761,456,456,442,14,0,305,161
2807914030,1711,1537,942,942,914,28,0,595,174
2807914031,894,794,473,473,457,16,0,321,100
2807914032,1008,926,560,560,543,17,0,366,82
2807914033,737,596,374,374,363,11,0,222,141
2807914034,882,795,514,514,492,22,0,281,87
2807914035,706,529,301,301,286,15,0,228,177
2807914036,1039,772,539,539,518,21,0,233,267
2807914037,958,750,485,485,472,13,0,265,208
2807914038,771,557,312,312,305,7,0,245,214
2807914039,1079,877,564,564,540,24,0,313,202
2807914040,1846,1648,1094,1094,1067,27,0,554,198
2807914041,913,860,518,518,504,14,0,342,53
2807914042,1142,1059,655,655,641,14,0,404,83
2807914043,781,696,451,451,431,20,0,245,85
2807914044,951,800,526,526,505,21,0,274,151
2807914045,944,755,497,497,480,17,0,258,189
2807914046,1086,835,556,556,534,22,0,279,251
2807914047,1103,782,500,500,486,14,0,282,321
2807914048,1090,813,497,497,481,16,0,316,277
2807914049,1141,830,506,506,483,23,0,324,311
2807914050,1070,819,579,579,564,15,0,240,251
2807914051,959,735,513,513,499,14,0,222,224
2807914052,899,717,483,483,469,14,0,234,182
2807914053,843,606,437,437,429,8,0,169,237
2807914054,1036,829,603,603,583,20,0,226,207
2807914055,862,726,503,503,489,14,0,223,136
2807914056,763,633,425,425,413,12,0,208,130
2807914057,978,783,530,530,511,19,0,253,195
2807914058,875,686,483,483,469,14,0,203,189
2807914059,1323,1058,733,733,720,13,0,325,265
2807914060,729,649,373,373,355,18,0,276,80
2807914061,1301,1176,770,770,750,20,0,406,125
2807914062,1008,859,539,539,527,12,0,320,149
2807914063,927,817,506,506,491,15,0,311,110
2807914064,1136,912,582,582,571,11,0,330,224
2807914065,918,765,509,509,495,14,0,256,153
2807914066,717,529,339,339,324,15,0,190,188
2807914067,1043,797,508,508,481,27,0,289,246
2807914068,729,506,308,308,298,10,0,198,223
2807914069,674,552,333,333,317,16,0,219,122
2807914070,907,713,447,447,431,16,0,266,194
2807914071,958,763,442,442,428,14,0,321,195
2807914072,913,758,481,481,465,16,0,277,155
2807914073,1021,849,548,548,539,9,0,301,172
2807914074,670,547,352,352,341,11,0,195,123
2807914075,845,671,414,414,399,15,0,257,174
2807914076,850,732,482,482,462,20,0,250,118
2807914077,773,658,440,440,428,12,0,218,115
2807914078,650,527,358,358,338,20,0,169,123
2807914079,1448,1088,737,737,716,21,0,351,360
2807914080,1268,1192,837,837,831,6,0,355,76
2807914081,2506,2379,1857,1857,1811,46,0,522,127
2807914082,1345,1174,891,891,873,18,0,283,171
2807914083,1693,1465,1119,1119,1091,28,0,346,228
2807914084,1092,994,658,658,643,15,0,336,98
2807914085,2349,2221,1622,1622,1596,26,0,599,128
2807914086,2153,1987,1627,1627,1585,42,0,360,166
2807914087,1420,1344,1031,1031,1009,22,0,313,76
2807914088,1118,1027,690,690,677,13,0,337,91
2807914089,1529,1341,1026,1026,992,34,0,315,188
2807914090,1472,1304,1086,1086,1066,20,0,218,168
2807914091,1967,1881,1429,1429,1406,23,0,452,86
2807914092,1372,1240,1002,1002,984,18,0,238,132
2807914093,1467,1351,1095,1095,1077,18,0,256,116
2807915001,975,825,582,582,571,11,0,243,150
2807915002,944,703,422,422,411,11,0,281,241
2807915003,954,764,441,441,426,15,0,323,190
2807915005,839,699,467,467,454,13,0,232,140
2807915006,1238,973,687,687,678,9,0,286,265
2807915008,1882,1541,1002,1002,969,33,0,539,341
2807915009,1314,852,579,579,561,18,0,273,462
2807915010,865,617,400,400,387,13,0,217,248
2807915011,1324,898,636,636,628,8,0,262,426
2807915012,878,705,492,492,482,10,0,213,173
2807915013,979,728,519,519,510,9,0,209,251
2807915014,1260,828,559,559,545,14,0,269,432
2807915015,750,509,297,297,286,11,0,212,241
2807915016,1198,814,465,465,451,14,0,349,384
2807915017,849,607,343,343,327,16,0,264,242
2807915018,864,605,364,364,352,12,0,241,259
2807915019,860,583,364,364,351,13,0,219,277
2807915020,1049,692,430,430,415,15,0,262,357
2807915021,750,491,300,300,283,17,0,191,259
2807915022,1191,805,468,468,453,15,0,337,386
2807915023,1528,1150,722,722,703,19,0,428,378
2807915024,1085,857,537,537,521,16,0,320,228
2807915025,1296,1037,661,661,633,28,0,376,259
2807915026,935,604,350,350,340,10,0,254,331
2807915027,915,694,461,461,447,14,0,233,221
2807915028,888,718,458,458,439,19,0,260,170
2807915029,1103,888,553,553,540,13,0,335,215
2807915030,1194,1020,572,572,553,19,0,448,174
2807915031,1098,907,551,551,531,20,0,356,191
2807915032,1155,969,648,648,632,16,0,321,186
2807915033,1372,955,554,554,540,14,0,401,417
2807915034,900,604,383,383,365,18,0,221,296
2807915035,1168,943,587,587,566,21,0,356,225
2807915036,890,647,419,419,406,13,0,228,243
2807915037,1237,861,512,512,495,17,0,349,376
2807915038,1705,1250,809,809,777,32,0,441,455
2807915039,1618,1084,607,607,596,11,0,477,534
2807915040,1529,1004,583,583,565,18,0,421,525
2807915041,1628,1124,685,685,669,16,0,439,504
2807915042,1758,1410,955,955,935,20,0,455,348
2807915043,1372,902,578,578,571,7,0,324,470
2807915044,1376,1022,603,603,577,26,0,419,354
2807915045,1200,867,501,501,483,18,0,366,333
2807915046,1446,981,617,617,601,16,0,364,465
2807915047,987,648,402,402,387,15,0,246,339
2807915048,1320,850,542,542,519,23,0,308,470
2807915049,1369,851,541,541,529,12,0,310,518
2807915050,1310,881,554,554,522,32,0,327,429
2807915051,1691,1239,828,828,805,23,0,411,452
2807915052,746,483,339,339,333,6,0,144,263
2807915053,1515,1003,640,640,625,15,0,363,512
2807915054,1545,1050,635,635,613,22,0,415,495
2807915056,1559,1043,653,653,636,17,0,390,516
2807915057,1374,936,581,581,555,26,0,355,438
2807915058,1208,758,476,476,457,19,0,282,450
2807915059,940,598,421,421,410,11,0,177,342
2807915060,1193,771,490,490,480,10,0,281,422
2807915061,1426,1026,600,600,583,17,0,426,400
2807915062,2461,1852,1227,1227,1195,32,0,625,609
2807915065,1473,1271,854,854,843,11,0,417,202
2807915066,677,617,384,384,372,12,0,233,60
2807915067,974,862,511,511,485,26,0,351,112
2807915068,1215,1114,772,772,758,14,0,342,101
2807915069,1947,1816,1440,1440,1401,39,0,376,131
2807915070,2275,1952,1345,1345,1314,31,0,607,323
2807915071,1281,952,686,686,666,20,0,266,329
2807915073,1189,768,585,585,569,16,0,183,421
2807915074,1804,1271,722,722,692,30,0,549,533
2807915075,1493,1106,648,648,636,12,0,458,387
2807915076,963,741,447,447,432,15,0,294,222
2807915077,1043,783,450,450,435,15,0,333,260
2807915078,823,570,394,394,382,12,0,176,253
2807915079,722,535,388,388,371,17,0,147,187
2807915080,794,569,434,434,416,18,0,135,225
2807915081,1717,976,623,623,611,12,0,353,741
2807915082,1235,958,566,566,541,25,0,392,277
2807915083,1469,872,578,578,553,25,0,294,597
2807915084,1079,663,378,378,365,13,0,285,416
2807915085,1448,890,552,552,531,21,0,338,558
2807915086,994,717,401,401,390,11,0,316,277
2807915087,1200,667,393,393,371,22,0,274,533
2807915088,1164,704,448,448,434,14,0,256,460
2807915089,1200,787,455,455,441,14,0,332,413
2807915090,1852,1574,988,988,952,36,0,586,278
2807915092,1634,1344,819,819,800,19,0,525,290
2807915093,1335,991,640,640,611,29,0,351,344
2807915094,1371,1074,746,746,727,19,0,328,297
2807915095,859,619,410,410,399,11,0,209,240
2807915096,1256,962,626,626,604,22,0,336,294
2807915097,947,607,398,398,391,7,0,209,340
2807915098,1045,693,415,415,404,11,0,278,352
2807915099,1538,891,581,581,564,17,0,310,647
2807915100,797,518,312,312,305,7,0,206,279
2807915101,1044,705,462,462,442,20,0,243,339
2807915102,1010,716,507,507,491,16,0,209,294
2807915103,1186,810,553,553,535,18,0,257,376
2807915104,693,516,332,332,319,13,0,184,177
2807915105,1396,1044,657,657,640,17,0,387,352
2807915106,1275,879,543,543,531,12,0,336,396
2807915108,904,689,382,382,374,8,0,307,215
2807915109,1407,1036,679,679,657,22,0,357,371
2807915110,955,663,406,406,395,11,0,257,292
2807915111,821,638,414,414,400,14,0,224,183
2807915112,1393,970,630,630,614,16,0,340,423
2807915113,1314,955,577,577,565,12,0,378,359
2807915114,836,639,386,386,375,11,0,253,197
2807915115,1825,1441,898,898,877,21,0,543,384
2807915116,1117,870,529,529,512,17,0,341,247
2807915117,1394,929,533,533,511,22,0,396,465
2807915118,943,707,377,377,369,8,0,330,236
2807915119,1122,789,419,419,406,13,0,370,333
2807915120,907,583,320,320,314,6,0,263,324
2807915121,705,551,317,317,305,12,0,234,154
2807915122,1112,898,620,620,600,20,0,278,214
2807915123,1138,977,678,678,658,20,0,299,161
2807915124,959,750,492,492,481,11,0,258,209
2807915125,860,737,510,510,493,17,0,227,123
2807915126,1187,896,596,596,581,15,0,300,291
2807915127,1572,1288,799,799,775,24,0,489,284
2807915128,2125,1816,1246,1246,1221,25,0,570,309
2807915129,860,754,524,524,510,14,0,230,106
2807915130,965,792,483,483,465,18,0,309,173
2807915131,919,763,515,515,502,13,0,248,156
2807915132,1311,1180,848,848,834,14,0,332,131
2807915133,1531,1379,989,989,957,32,0,390,152
2807915134,1096,932,560,560,533,27,0,372,164
2807915135,2159,1868,1279,1279,1238,41,0,589,291
2807915136,961,761,451,451,434,17,0,310,200
2807915138,1243,942,563,563,548,15,0,379,301
2807915139,658,537,315,315,300,15,0,222,121
2807915140,688,573,303,303,291,12,0,270,115
2807915141,1122,956,649,649,630,19,0,307,166
2807915142,1153,1080,687,687,669,18,0,393,73
2807915143,1939,1644,1026,1026,1005,21,0,618,295
2807915144,1779,1615,1094,1094,1072,22,0,521,164
2807915145,679,617,438,438,427,11,0,179,62
2807915146,1020,936,617,617,606,11,0,319,84
2807915147,765,702,483,483,471,12,0,219,63
2807915148,974,839,594,594,576,18,0,245,135
2807915149,1445,1230,821,821,799,22,0,409,215
2807915150,1724,1366,892,892,872,20,0,474,358
2807915151,1620,1329,867,867,854,13,0,462,291
2807915153,700,651,424,424,417,7,0,227,49
2807915154,1031,880,594,594,579,15,0,286,151
2807915155,1478,1252,845,845,815,30,0,407,226
2807915156,1327,1108,694,694,674,20,0,414,219
2807915157,979,791,517,517,508,9,0,274,188
2807915158,1307,1114,718,718,706,12,0,396,193
2807915159,1560,1318,853,853,835,18,0,465,242
2807915160,1963,1693,966,966,946,20,0,727,270
2807915161,2194,1980,1398,1398,1372,26,0,582,214
2807915162,1861,1680,1019,1019,1002,17,0,661,181
2807915163,1244,1133,723,723,705,18,0,410,111
2807915164,1086,969,685,685,677,8,0,284,117
2807915165,1023,918,611,611,603,8,0,307,105
2807915166,869,780,525,525,515,10,0,255,89
2807915167,1034,935,644,644,633,11,0,291,99
2807915168,1637,1491,992,992,980,12,0,499,146
2807915170,2162,1967,1337,1337,1317,20,0,630,195
2807915171,1265,1121,865,865,850,15,0,256,144
2807915172,1074,1002,671,671,654,17,0,331,72
2807915173,1915,1767,1217,1217,1192,25,0,550,148
2807915174,1391,1179,757,757,746,11,0,422,212
2807915175,1092,963,652,652,631,21,0,311,129
2807915176,1843,1611,1063,1063,1043,20,0,548,232
2807915177,1181,1067,705,705,680,25,0,362,114
2807915178,1295,1161,836,836,828,8,0,325,134
2807915179,1382,1280,861,861,843,18,0,419,102
2807915180,2123,1928,1338,1338,1320,18,0,590,195
2807915181,1203,1108,826,826,803,23,0,282,95
2807915182,762,696,406,406,396,10,0,290,66
2807916001,1883,1621,1196,1196,1162,34,0,425,262
2807916002,1844,1555,1102,1102,1077,25,0,453,289
2807916003,2129,1799,1249,1249,1228,21,0,550,330
2807916004,2261,1606,1115,1115,1105,10,0,491,655
2807916005,1927,1589,1103,1103,1075,28,0,486,338
2807916006,1887,1530,993,993,974,19,0,537,357
2807916007,2166,1897,1333,1333,1297,36,0,564,269
2807916008,986,896,681,681,658,23,0,215,90
2807916009,1027,796,588,588,565,23,0,208,231
2807916011,1267,1010,709,709,691,18,0,301,257
2807916012,719,612,419,419,410,9,0,193,107
2807916013,1073,959,580,580,560,20,0,379,114
2807916014,827,753,403,403,387,16,0,350,74
2807916015,1234,1075,689,689,671,18,0,386,159
2807916016,1014,877,520,520,505,15,0,357,137
2807916017,1047,954,559,559,544,15,0,395,93
2807916018,811,726,442,442,427,15,0,284,85
2807916019,914,827,522,522,504,18,0,305,87
2807916020,1207,1054,658,658,635,23,0,396,153
2807916021,1162,1083,669,669,652,17,0,414,79
2807916022,1370,1227,786,786,775,11,0,441,143
2807916024,2256,1915,1263,1263,1235,28,0,652,341
2807916025,2206,1863,1346,1346,1327,19,0,517,343
2807916026,765,606,349,349,338,11,0,257,159
2807916027,744,632,394,394,381,13,0,238,112
2807916028,962,901,587,587,574,13,0,314,61
2807916029,1244,1076,687,687,658,29,0,389,168
2807916030,1846,1618,1013,1013,975,38,0,605,228
2807916031,1329,1248,801,801,783,18,0,447,81
2807916032,1613,1461,1047,1047,1030,17,0,414,152
2807916033,1570,1257,794,794,773,21,0,463,313
2807916034,1847,1478,1019,1019,998,21,0,459,369
2807916035,1608,1366,944,944,923,21,0,422,242
2807916036,2616,2297,1640,1640,1611,29,0,657,319
2807916037,987,770,506,506,486,20,0,264,217
2807916038,1267,987,633,633,616,17,0,354,280
2807916039,1026,773,469,469,452,17,0,304,253
2807916040,1099,822,500,500,482,18,0,322,277
2807916041,695,506,292,292,287,5,0,214,189
2807916042,795,642,384,384,375,9,0,258,153
2807916043,898,688,439,439,424,15,0,249,210
2807916044,1106,908,604,604,589,15,0,304,198
2807916045,1645,1491,1061,1061,1041,20,0,430,154
2807916046,1791,1551,1012,1012,995,17,0,539,240
2807916047,616,544,350,350,334,16,0,194,72
2807916048,2176,1943,1299,1299,1268,31,0,644,233
2807916049,1221,1134,724,724,703,21,0,410,87
2807916050,1509,1326,872,872,847,25,0,454,183
2807916051,973,765,549,549,532,17,0,216,208
2807916052,1129,933,611,611,592,19,0,322,196
2807916053,914,755,496,496,479,17,0,259,159
2807916054,783,670,435,435,421,14,0,235,113
2807916055,762,662,424,424,414,10,0,238,100
2807916056,704,552,352,352,336,16,0,200,152
2807916057,977,810,527,527,513,14,0,283,167
2807916058,1410,1107,782,782,767,15,0,325,303
2807916059,1847,1614,967,967,945,22,0,647,233
2807916060,1544,1378,833,833,806,27,0,545,166
2807916061,1398,1227,800,800,778,22,0,427,171
2807916062,589,526,334,334,322,12,0,192,63
2807916063,1039,912,574,574,564,10,0,338,127
2807916064,1181,1006,686,686,662,24,0,320,175
2807916065,894,720,462,462,446,16,0,258,174
2807916066,955,771,488,488,470,18,0,283,184
2807916067,1686,1384,964,964,945,19,0,420,302
2807916069,1191,974,702,702,686,16,0,272,217
2807916070,1832,1614,1115,1115,1084,31,0,499,218
2807916071,1168,1078,811,811,796,15,0,267,90
2807916072,801,764,579,579,561,18,0,185,37
2807916073,1459,1120,711,711,690,21,0,409,339
2807916074,1109,904,587,587,572,15,0,317,205
2807916075,1164,953,588,588,575,13,0,365,211
2807916076,1235,966,562,562,541,21,0,404,269
2807916077,1356,1046,685,685,660,25,0,361,310
2807916078,883,633,396,396,392,4,0,237,250
2807916079,2244,1980,986,986,953,33,0,994,264
2807916080,861,756,521,521,517,4,0,235,105
2807916081,1084,931,623,623,608,15,0,308,153
2807916082,834,656,520,520,514,6,0,136,178
2807916083,2188,1840,1343,1343,1316,27,0,497,348
2807916085,1324,1137,838,838,826,12,0,299,187
2807916086,2124,1809,1286,1286,1254,32,0,523,315
2807916087,851,705,480,480,465,15,0,225,146
