TIPO_ELECCION;ANIO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;MUNICIPIO;COD_DIST_ELEC;COD_PART_JUD;COD_DIP_PROV;COD_COM;POBLACION_DER;N_MESAS;CENSO;CENSO_ESCR;CENSO_CERE;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;ESCANIOS;VOTOS_REFR_SI;VOTOS_REFR_NO;DATOS_OFIC
04;2011;05;1;09;08;302;99;Vilanova del Camí;0;102;102;000;00012644;00015;00009223;00009223;00000020;00000000;00002876;00003776;00000129;00000059;00005114;017;00000000;00000000;S
04;2011;05;1;09;08;303;99;Vilanova de Sau;0;298;298;000;00000330;00001;00000285;00000285;00000002;00000000;00000121;00000189;00000007;00000000;00000228;007;00000000;00000000;S
04;2011;05;1;09;08;304;99;Vilobí del Penedès;0;305;305;000;00001129;00001;00000824;00000824;00000002;00000000;00000301;00000471;00000019;00000025;00000615;009;00000000;00000000;S
04;2011;05;1;09;08;305;99;Vilafranca del Penedès;0;305;305;000;00038218;00046;00026315;00026315;00000149;00000000;00008318;00010803;00000528;00000253;00014443;021;00000000;00000000;S
04;2011;05;1;09;08;306;99;Vilalba Sasserra;0;006;006;000;00000689;00001;00000500;00000500;00000001;00000000;00000192;00000261;00000010;00000005;00000320;007;00000000;00000000;S
04;2011;05;1;09;08;307;99;Vilanova i la Geltrú;0;307;307;000;00066532;00064;00047498;00047499;00000438;00000000;00013959;00018383;00001068;00000413;00023372;025;00000000;00000000;S
04;2011;05;1;09;08;901;99;Rupit i Pruit;0;298;298;000;00000312;00001;00000257;00000257;00000004;00000000;00000078;00000108;00000017;00000001;00000134;007;00000000;00000000;S
04;2011;05;1;09;08;902;99;Vilanova del Vallès;0;096;096;000;00004797;00004;00003593;00003593;00000022;00000000;00001213;00001581;00000060;00000033;00002074;011;00000000;00000000;S
04;2011;05;1;09;08;903;99;Sant Julià de Cerdanyola;0;022;022;000;00000267;00001;00000220;00000220;00000000;00000000;00000106;00000149;00000003;00000003;00000171;007;00000000;00000000;S
04;2011;05;1;09;08;904;99;Badia del Vallès;0;187;187;000;00013703;00023;00010629;00010631;00000016;00000000;00002766;00003647;00000151;00000050;00004861;017;00000000;00000000;S
04;2011;05;1;09;08;905;99;Palma de Cervelló (La);0;211;211;000;00003035;00004;00002262;00002262;00000018;00000000;00000840;00001111;00000056;00000028;00001470;011;00000000;00000000;S
04;2011;05;1;09;17;001;99;Agullana;0;066;066;000;00000840;00001;00000587;00000587;00000033;00000000;00000261;00000351;00000018;00000004;00000407;007;00000000;00000000;S
04;2011;05;1;09;17;002;99;Aiguaviva;0;079;079;000;00000727;00001;00000553;00000553;00000000;00000000;00000258;00000379;00000016;00000017;00000450;007;00000000;00000000;S
04;2011;05;1;09;17;004;99;Albons;0;079;079;000;00000710;00001;00000514;00000514;00000014;00000000;00000175;00000230;00000067;00000008;00000220;007;00000000;00000000;S
04;2011;05;1;09;17;005;99;Far d'Empordà (El);0;066;066;000;00000545;00001;00000410;00000410;00000005;00000000;00000142;00000183;00000023;00000007;00000201;007;00000000;00000000;S
04;2011;05;1;09;17;006;99;Alp;0;141;141;000;00001733;00002;00001220;00001220;00000030;00000000;00000417;00000601;00000012;00000007;00000796;009;00000000;00000000;S
04;2011;05;1;09;17;007;99;Amer;0;079;079;000;00002306;00003;00001793;00001793;00000007;00000000;00000779;00001035;00000056;00000038;00001155;011;00000000;00000000;S
04;2011;05;1;09;17;008;99;Anglès;0;180;180;000;00005560;00006;00003774;00003774;00000030;00000000;00001223;00001839;00000089;00000109;00001970;013;00000000;00000000;S
04;2011;05;1;09;17;009;99;Arbúcies;0;180;180;000;00006647;00005;00004134;00004134;00000046;00000000;00001568;00001238;00000075;00000028;00002797;013;00000000;00000000;S
04;2011;05;1;09;17;010;99;Argelaguer;0;114;114;000;00000425;00001;00000334;00000334;00000003;00000000;00000175;00000233;00000003;00000007;00000260;007;00000000;00000000;S
04;2011;05;1;09;17;011;99;Armentera (L');0;079;079;000;00000865;00001;00000640;00000640;00000013;00000000;00000285;00000426;00000025;00000003;00000493;007;00000000;00000000;S
04;2011;05;1;09;17;012;99;Avinyonet de Puigventós;0;066;066;000;00001517;00001;00001090;00001090;00000006;00000000;00000340;00000482;00000018;00000009;00000606;009;00000000;00000000;S
04;2011;05;1;09;17;013;99;Begur;0;022;022;000;00004209;00005;00002947;00002947;00000163;00000000;00001121;00001475;00000043;00000057;00001868;011;00000000;00000000;S
04;2011;05;1;09;17;015;99;Banyoles;0;079;079;000;00018780;00018;00012278;00012278;00000110;00000000;00003830;00005198;00000307;00000150;00006509;017;00000000;00000000;S
04;2011;05;1;09;17;016;99;Bàscara;0;079;079;000;00000963;00001;00000738;00000738;00000004;00000000;00000255;00000332;00000070;00000034;00000278;007;00000000;00000000;S
04;2011;05;1;09;17;018;99;Bellcaire d'Empordà;0;079;079;000;00000673;00001;00000507;00000507;00000022;00000000;00000173;00000230;00000065;00000015;00000205;007;00000000;00000000;S
04;2011;05;1;09;17;019;99;Besalú;0;114;114;000;00002360;00002;00001792;00001792;00000011;00000000;00000579;00000834;00000121;00000086;00000873;011;00000000;00000000;S
04;2011;05;1;09;17;020;99;Bescanó;0;079;079;000;00004555;00008;00003431;00003431;00000012;00000000;00001214;00001780;00000060;00000038;00002227;011;00000000;00000000;S
04;2011;05;1;09;17;022;99;Bisbal d'Empordà (La);0;022;022;000;00010397;00011;00006821;00006821;00000058;00000000;00001963;00002720;00000193;00000078;00003396;017;00000000;00000000;S
04;2011;05;1;09;17;023;99;Blanes;0;180;180;000;00040010;00037;00027465;00027466;00000543;00000000;00007770;00010662;00000712;00000242;00013011;021;00000000;00000000;S
04;2011;05;1;09;17;024;99;Bolvir;0;141;141;000;00000395;00001;00000304;00000304;00000004;00000000;00000139;00000172;00000002;00000002;00000227;007;00000000;00000000;S
04;2011;05;1;09;17;025;99;Bordils;0;079;079;000;00001715;00001;00001146;00001146;00000013;00000000;00000384;00000520;00000025;00000018;00000737;009;00000000;00000000;S
04;2011;05;1;09;17;026;99;Borrassà;0;066;066;000;00000684;00001;00000548;00000548;00000006;00000000;00000225;00000298;00000027;00000009;00000327;007;00000000;00000000;S
04;2011;05;1;09;17;027;99;Breda;0;180;180;000;00003771;00005;00002879;00002879;00000007;00000000;00000913;00001374;00000057;00000035;00001829;011;00000000;00000000;S
04;2011;05;1;09;17;028;99;Brunyola;0;180;180;000;00000367;00001;00000327;00000327;00000005;00000000;00000151;00000227;00000010;00000003;00000252;007;00000000;00000000;S
04;2011;05;1;09;17;029;99;Boadella i les Escaules;0;066;066;000;00000255;00001;00000197;00000197;00000004;00000000;00000095;00000137;00000004;00000007;00000159;007;00000000;00000000;S
04;2011;05;1;09;17;030;99;Cabanes;0;066;066;000;00000915;00001;00000637;00000637;00000009;00000000;00000276;00000403;00000008;00000004;00000460;007;00000000;00000000;S
04;2011;05;1;09;17;032;99;Cadaqués;0;066;066;000;00002892;00002;00001693;00001693;00000089;00000000;00000686;00000920;00000023;00000034;00001066;011;00000000;00000000;S
04;2011;05;1;09;17;033;99;Caldes de Malavella;0;180;180;000;00006920;00007;00005205;00005205;00000055;00000000;00001549;00002003;00000101;00000049;00002515;013;00000000;00000000;S
04;2011;05;1;09;17;034;99;Calonge;0;022;022;000;00010789;00011;00006959;00006959;00000279;00000000;00001903;00002648;00000143;00000053;00003351;017;00000000;00000000;S
04;2011;05;1;09;17;035;99;Camós;0;079;079;000;00000681;00001;00000556;00000556;00000001;00000000;00000237;00000350;00000014;00000008;00000420;007;00000000;00000000;S
04;2011;05;1;09;17;036;99;Campdevànol;0;141;141;000;00003499;00004;00002836;00002836;00000007;00000000;00000933;00001352;00000068;00000031;00001714;011;00000000;00000000;S
04;2011;05;1;09;17;038;99;Campllong;0;079;079;000;00000467;00001;00000345;00000345;00000005;00000000;00000103;00000171;00000033;00000006;00000195;007;00000000;00000000;S
04;2011;05;1;09;17;039;99;Camprodon;0;141;141;000;00002479;00003;00001877;00001877;00000026;00000000;00000766;00001087;00000051;00000033;00001285;011;00000000;00000000;S
04;2011;05;1;09;17;040;99;Canet d'Adri;0;079;079;000;00000618;00001;00000508;00000508;00000004;00000000;00000263;00000353;00000004;00000001;00000404;007;00000000;00000000;S
04;2011;05;1;09;17;041;99;Cantallops;0;066;066;000;00000319;00001;00000247;00000247;00000013;00000000;00000134;00000184;00000002;00000000;00000215;007;00000000;00000000;S
04;2011;05;1;09;17;042;99;Capmany;0;066;066;000;00000620;00001;00000424;00000424;00000011;00000000;00000198;00000277;00000011;00000010;00000305;007;00000000;00000000;S
04;2011;05;1;09;17;044;99;Cassà de la Selva;0;079;079;000;00009637;00009;00006632;00006632;00000036;00000000;00002178;00003087;00000117;00000089;00003700;013;00000000;00000000;S
04;2011;05;1;09;17;046;99;Castellfollit de la Roca;0;114;114;000;00001048;00001;00000742;00000742;00000006;00000000;00000303;00000426;00000023;00000003;00000495;009;00000000;00000000;S
04;2011;05;1;09;17;047;99;Castelló d'Empúries;0;066;066;000;00012220;00008;00005615;00005617;00000835;00000000;00001736;00002344;00000078;00000076;00002915;017;00000000;00000000;S
04;2011;05;1;09;17;048;99;Castell-Platja d'Aro;0;022;022;000;00010445;00010;00006599;00006599;00000474;00000000;00002019;00002814;00000120;00000039;00003439;017;00000000;00000000;S
04;2011;05;1;09;17;049;99;Celrà;0;079;079;000;00004638;00005;00003095;00003095;00000065;00000000;00000953;00001315;00000081;00000033;00001714;011;00000000;00000000;S
04;2011;05;1;09;17;050;99;Cervià de Ter;0;079;079;000;00000895;00001;00000641;00000641;00000009;00000000;00000219;00000293;00000073;00000015;00000298;007;00000000;00000000;S
04;2011;05;1;09;17;051;99;Cistella;0;066;066;000;00000251;00001;00000212;00000212;00000008;00000000;00000086;00000126;00000014;00000010;00000117;007;00000000;00000000;S
04;2011;05;1;09;17;054;99;Colera;0;066;066;000;00000576;00001;00000467;00000467;00000065;00000000;00000152;00000202;00000020;00000011;00000224;007;00000000;00000000;S
04;2011;05;1;09;17;056;99;Cornellà del Terri;0;079;079;000;00002210;00002;00001704;00001704;00000015;00000000;00000628;00000872;00000054;00000009;00001101;011;00000000;00000000;S
04;2011;05;1;09;17;057;99;Corçà;0;022;022;000;00001296;00002;00001026;00001026;00000017;00000000;00000319;00000453;00000022;00000026;00000541;009;00000000;00000000;S
04;2011;05;1;09;17;058;99;Crespià;0;066;066;000;00000253;00001;00000186;00000186;00000009;00000000;00000098;00000111;00000000;00000000;00000141;007;00000000;00000000;S
04;2011;05;1;09;17;060;99;Darnius;0;066;066;000;00000529;00001;00000396;00000396;00000008;00000000;00000017;00000247;00000008;00000002;00000300;007;00000000;00000000;S
04;2011;05;1;09;17;062;99;Escala (L');0;079;079;000;00010387;00008;00006457;00006457;00000456;00000000;00002118;00002841;00000088;00000062;00003529;017;00000000;00000000;S
04;2011;05;1;09;17;064;99;Espolla;0;066;066;000;00000408;00001;00000350;00000350;00000007;00000000;00000258;00000258;00000002;00000002;00000319;007;00000000;00000000;S
04;2011;05;1;09;17;065;99;Esponellà;0;079;079;000;00000461;00001;00000340;00000340;00000012;00000000;00000172;00000227;00000010;00000010;00000252;007;00000000;00000000;S
04;2011;05;1;09;17;066;99;Figueres;0;066;066;000;00044255;00035;00025976;00025982;00000340;00000000;00007295;00009747;00000385;00000219;00012320;021;00000000;00000000;S
04;2011;05;1;09;17;067;99;Flaçà;0;079;079;000;00001070;00001;00000745;00000745;00000006;00000000;00000280;00000371;00000027;00000020;00000433;009;00000000;00000000;S
04;2011;05;1;09;17;068;99;Foixà;0;022;022;000;00000327;00001;00000260;00000260;00000005;00000000;00000087;00000126;00000019;00000010;00000143;007;00000000;00000000;S
04;2011;05;1;09;17;069;99;Fontanals de Cerdanya;0;141;141;000;00000457;00001;00000396;00000396;00000007;00000000;00000170;00000231;00000005;00000007;00000276;007;00000000;00000000;S
04;2011;05;1;09;17;071;99;Fontcoberta;0;079;079;000;00001280;00002;00001061;00001061;00000006;00000000;00000455;00000627;00000021;00000014;00000746;009;00000000;00000000;S
04;2011;05;1;09;17;073;99;Fornells de la Selva;0;079;079;000;00002343;00002;00001730;00001730;00000005;00000000;00000667;00000974;00000036;00000011;00001212;011;00000000;00000000;S
04;2011;05;1;09;17;074;99;Fortià;0;066;066;000;00000642;00001;00000500;00000500;00000014;00000000;00000258;00000336;00000003;00000006;00000412;007;00000000;00000000;S
04;2011;05;1;09;17;075;99;Garrigàs;0;066;066;000;00000382;00001;00000311;00000311;00000008;00000000;00000105;00000151;00000008;00000006;00000169;007;00000000;00000000;S
04;2011;05;1;09;17;077;99;Garriguella;0;066;066;000;00000858;00001;00000601;00000601;00000019;00000000;00000285;00000391;00000012;00000016;00000456;007;00000000;00000000;S
04;2011;05;1;09;17;078;99;Ger;0;141;141;000;00000461;00001;00000347;00000347;00000004;00000000;00000152;00000195;00000007;00000000;00000249;007;00000000;00000000;S
04;2011;05;1;09;17;079;99;Girona;0;079;079;000;00096236;00105;00063269;00063278;00000843;00000000;00017644;00023763;00001418;00000585;00030709;025;00000000;00000000;S
04;2011;05;1;09;17;081;99;Gualta;0;022;022;000;00000365;00001;00000243;00000243;00000008;00000000;00000107;00000161;00000009;00000001;00000191;007;00000000;00000000;S
04;2011;05;1;09;17;082;99;Guils de Cerdanya;0;141;141;000;00000519;00001;00000455;00000455;00000008;00000000;00000140;00000245;00000010;00000014;00000307;007;00000000;00000000;S
04;2011;05;1;09;17;083;99;Hostalric;0;180;180;000;00003998;00004;00002895;00002895;00000015;00000000;00000895;00001260;00000077;00000035;00001587;011;00000000;00000000;S
04;2011;05;1;09;17;084;99;Isòvol;0;141;141;000;00000309;00001;00000264;00000264;00000001;00000000;00000106;00000153;00000004;00000001;00000192;007;00000000;00000000;S
04;2011;05;1;09;17;085;99;Jafre;0;079;079;000;00000432;00001;00000301;00000301;00000008;00000000;00000150;00000201;00000011;00000000;00000237;007;00000000;00000000;S
04;2011;05;1;09;17;086;99;Jonquera (La);0;066;066;000;00003106;00005;00001690;00001690;00000028;00000000;00000656;00000966;00000028;00000012;00001166;011;00000000;00000000;S
04;2011;05;1;09;17;087;99;Juià;0;079;079;000;00000325;00001;00000231;00000231;00000006;00000000;00000110;00000156;00000002;00000007;00000191;007;00000000;00000000;S
04;2011;05;1;09;17;088;99;Lladó;0;066;066;000;00000697;00001;00000550;00000550;00000004;00000000;00000238;00000336;00000015;00000002;00000398;007;00000000;00000000;S
04;2011;05;1;09;17;089;99;Llagostera;0;079;079;000;00007915;00009;00005516;00005516;00000059;00000000;00001714;00002484;00000083;00000053;00003036;013;00000000;00000000;S
04;2011;05;1;09;17;090;99;Llambilles;0;079;079;000;00000690;00001;00000549;00000549;00000003;00000000;00000231;00000327;00000013;00000005;00000403;007;00000000;00000000;S
04;2011;05;1;09;17;091;99;Llanars;0;141;141;000;00000571;00001;00000440;00000440;00000003;00000000;00000195;00000280;00000011;00000004;00000304;007;00000000;00000000;S
04;2011;05;1;09;17;092;99;Llançà;0;066;066;000;00005214;00008;00003675;00003675;00000140;00000000;00001389;00001875;00000070;00000038;00002314;013;00000000;00000000;S
04;2011;05;1;09;17;093;99;Llers;0;066;066;000;00001172;00002;00000870;00000870;00000011;00000000;00000196;00000306;00000063;00000010;00000322;009;00000000;00000000;S
04;2011;05;1;09;17;094;99;Llívia;0;141;141;000;00001608;00001;00001197;00001197;00000037;00000000;00000326;00000444;00000051;00000049;00000499;009;00000000;00000000;S
04;2011;05;1;09;17;095;99;Lloret de Mar;0;180;180;000;00039794;00027;00019897;00019897;00000773;00000000;00005202;00007388;00000215;00000093;00009831;021;00000000;00000000;S
04;2011;05;1;09;17;098;99;Maià de Montcal;0;114;114;000;00000433;00001;00000329;00000330;00000017;00000000;00000106;00000133;00000039;00000003;00000127;007;00000000;00000000;S
04;2011;05;1;09;17;100;99;Masarac;0;066;066;000;00000276;00001;00000208;00000208;00000003;00000000;00000094;00000131;00000003;00000000;00000166;007;00000000;00000000;S
04;2011;05;1;09;17;101;99;Massanes;0;180;180;000;00000726;00001;00000552;00000552;00000003;00000000;00000266;00000359;00000012;00000008;00000412;007;00000000;00000000;S
04;2011;05;1;09;17;102;99;Maçanet de Cabrenys;0;066;066;000;00000728;00001;00000594;00000594;00000015;00000000;00000181;00000257;00000034;00000052;00000228;007;00000000;00000000;S
04;2011;05;1;09;17;103;99;Maçanet de la Selva;0;180;180;000;00007020;00008;00005021;00005021;00000049;00000000;00001439;00001956;00000063;00000055;00002477;013;00000000;00000000;S
04;2011;05;1;09;17;105;99;Mieres;0;114;114;000;00000330;00001;00000269;00000269;00000010;00000000;00000149;00000190;00000007;00000003;00000206;007;00000000;00000000;S
04;2011;05;1;09;17;107;99;Molló;0;141;141;000;00000354;00001;00000310;00000310;00000003;00000000;00000086;00000000;00000037;00000018;00000137;007;00000000;00000000;S
04;2011;05;1;09;17;109;99;Montagut i Oix;0;114;114;000;00000989;00001;00000755;00000755;00000011;00000000;00000181;00000254;00000055;00000015;00000280;007;00000000;00000000;S
04;2011;05;1;09;17;110;99;Mont-ras;0;022;022;000;00001821;00002;00001384;00001384;00000023;00000000;00000536;00000757;00000028;00000027;00000900;009;00000000;00000000;S
04;2011;05;1;09;17;111;99;Navata;0;066;066;000;00001158;00001;00000819;00000819;00000035;00000000;00000301;00000470;00000012;00000003;00000558;009;00000000;00000000;S
04;2011;05;1;09;17;112;99;Ogassa;0;141;141;000;00000256;00001;00000217;00000217;00000001;00000000;00000121;00000148;00000011;00000001;00000170;007;00000000;00000000;S
04;2011;05;1;09;17;114;99;Olot;0;114;114;000;00033589;00032;00022791;00022791;00000184;00000000;00006771;00008860;00000475;00000176;00011813;021;00000000;00000000;S
04;2011;05;1;09;17;115;99;Ordis;0;066;066;000;00000385;00001;00000284;00000284;00000008;00000000;00000124;00000195;00000016;00000004;00000201;007;00000000;00000000;S
04;2011;05;1;09;17;116;99;Osor;0;180;180;000;00000426;00001;00000370;00000370;00000001;00000000;00000140;00000223;00000002;00000003;00000267;007;00000000;00000000;S
04;2011;05;1;09;17;117;99;Palafrugell;0;022;022;000;00022622;00020;00014526;00014526;00000591;00000000;00004164;00005661;00000339;00000112;00007019;021;00000000;00000000;S
04;2011;05;1;09;17;118;99;Palamós;0;022;022;000;00018057;00019;00012725;00012725;00000236;00000000;00004273;00005529;00000304;00000132;00006511;017;00000000;00000000;S
04;2011;05;1;09;17;120;99;Palau-saverdera;0;066;066;000;00001475;00001;00000999;00000999;00000214;00000000;00000255;00000406;00000100;00000047;00000361;009;00000000;00000000;S
